Dalton Cache,Alaska,3106,US-Canada Border,2020-06-01,Truck Containers Empty,98,59.451,-136.362,POINT (-136.361944 59.450556)
Laurier,Washington,3016,US-Canada Border,2020-06-01,Personal Vehicle Passengers,191,49,-118.224,POINT (-118.223777 49.000083)
Calexico East,California,2507,US-Mexico Border,2020-06-01,Train Passengers,21,32.673,-115.388,POINT (-115.388018 32.673389)
Progreso,Texas,2309,US-Mexico Border,2020-06-01,Pedestrians,37141,26.062,-97.95,POINT (-97.949958 26.062133)
Jackman,Maine,104,US-Canada Border,2020-06-01,Personal Vehicles,2100,45.806,-70.397,POINT (-70.396722 45.805661)
Portal,North Dakota,3403,US-Canada Border,2020-06-01,Rail Containers Loaded,15992,48.999,-102.552,POINT (-102.551944 48.998944)
Andrade,California,2502,US-Mexico Border,2020-06-01,Pedestrians,21886,32.718,-114.728,POINT (-114.72832 32.718143)
Sweetgrass,Montana,3310,US-Canada Border,2020-06-01,Truck Containers Empty,2312,48.998,-111.96,POINT (-111.959611 48.998388)
Champlain Rouses Point,New York,712,US-Canada Border,2020-06-01,Trains,56,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Whitlash,Montana,3321,US-Canada Border,2020-06-01,Personal Vehicles,9,48.997,-111.258,POINT (-111.257916 48.99725)
Laredo,Texas,2304,US-Mexico Border,2020-06-01,Buses,1750,27.5,-99.507,POINT (-99.507412 27.499561)
Northgate,North Dakota,3406,US-Canada Border,2020-06-01,Pedestrians,4,48.999,-102.275,POINT (-102.27475 48.998833)
Laredo,Texas,2304,US-Mexico Border,2020-06-01,Personal Vehicles,257759,27.5,-99.507,POINT (-99.507412 27.499561)
Fort Kent,Maine,110,US-Canada Border,2020-06-01,Trucks,846,47.249,-68.604,POINT (-68.603918 47.249206)
El Paso,Texas,2402,US-Mexico Border,2020-06-01,Trucks,13919,31.764,-106.451,POINT (-106.451188 31.764363)
Limestone,Maine,118,US-Canada Border,2020-06-01,Personal Vehicle Passengers,170,46.925,-67.79,POINT (-67.789597 46.924555)
Point Roberts,Washington,3017,US-Canada Border,2020-06-01,Truck Containers Loaded,159,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Maida,North Dakota,3416,US-Canada Border,2020-06-01,Personal Vehicle Passengers,53,49,-98.365,POINT (-98.36525 49.00025)
Hidalgo,Texas,2305,US-Mexico Border,2020-06-01,Truck Containers Loaded,36412,26.095,-98.271,POINT (-98.271092 26.095032)
San Luis,Arizona,2608,US-Mexico Border,2020-06-01,Bus Passengers,2,32.485,-114.782,POINT (-114.7822222 32.485)
Eastport,Maine,103,US-Canada Border,2020-06-01,Trucks,158,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Alexandria Bay,New York,708,US-Canada Border,2020-06-01,Personal Vehicle Passengers,2337,44.347,-75.984,POINT (-75.983592 44.347229)
Raymond,Montana,3301,US-Canada Border,2020-06-01,Pedestrians,20,48.999,-104.574,POINT (-104.574333 48.999194)
Laurier,Washington,3016,US-Canada Border,2020-06-01,Truck Containers Loaded,232,49,-118.224,POINT (-118.223777 49.000083)
Rio Grande City,Texas,2307,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,34172,26.366,-98.803,POINT (-98.802513 26.365761)
Metaline Falls,Washington,3025,US-Canada Border,2020-06-01,Personal Vehicle Passengers,70,49,-117.299,POINT (-117.299444 48.999972)
Frontier,Washington,3020,US-Canada Border,2020-06-01,Personal Vehicle Passengers,137,49,-117.832,POINT (-117.831527 49.0005)
Ogdensburg,New York,701,US-Canada Border,2020-06-01,Truck Containers Empty,668,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Brownsville,Texas,2301,US-Mexico Border,2020-06-01,Trucks,22804,25.952,-97.401,POINT (-97.40067 25.95155)
Oroville,Washington,3019,US-Canada Border,2020-06-01,Personal Vehicle Passengers,948,49,-119.462,POINT (-119.461833 49.000083)
Blaine,Washington,3004,US-Canada Border,2020-06-01,Rail Containers Empty,8486,48.994,-122.749,POINT (-122.748884 48.994045)
Del Rio,Texas,2302,US-Mexico Border,2020-06-01,Truck Containers Empty,1587,29.327,-100.928,POINT (-100.927612 29.326784)
Beecher Falls,Vermont,206,US-Canada Border,2020-06-01,Personal Vehicles,330,45.013,-71.505,POINT (-71.505309 45.013411)
Presidio,Texas,2403,US-Mexico Border,2020-06-01,Truck Containers Loaded,326,29.562,-104.395,POINT (-104.394907 29.561827)
Laredo,Texas,2304,US-Mexico Border,2020-06-01,Truck Containers Loaded,132262,27.5,-99.507,POINT (-99.507412 27.499561)
Neche,North Dakota,3404,US-Canada Border,2020-06-01,Truck Containers Empty,333,49.001,-97.557,POINT (-97.557333 49.000527)
Highgate Springs,Vermont,212,US-Canada Border,2020-06-01,Train Passengers,26,45.015,-73.085,POINT (-73.085037 45.015414)
Douglas,Arizona,2601,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,108667,31.334,-109.56,POINT (-109.560344 31.334043)
Metaline Falls,Washington,3025,US-Canada Border,2020-06-01,Trucks,289,49,-117.299,POINT (-117.299444 48.999972)
Eagle Pass,Texas,2303,US-Mexico Border,2020-06-01,Trains,259,28.705,-100.512,POINT (-100.511977 28.705483)
Presidio,Texas,2403,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,67566,29.562,-104.395,POINT (-104.394907 29.561827)
Houlton,Maine,106,US-Canada Border,2020-06-01,Pedestrians,10,46.135,-67.781,POINT (-67.781288 46.134879)
Piegan,Montana,3316,US-Canada Border,2020-06-01,Personal Vehicle Passengers,660,48.998,-113.379,POINT (-113.378777 48.998083)
Neche,North Dakota,3404,US-Canada Border,2020-06-01,Personal Vehicle Passengers,251,49.001,-97.557,POINT (-97.557333 49.000527)
Dalton Cache,Alaska,3106,US-Canada Border,2020-06-01,Personal Vehicles,175,59.451,-136.362,POINT (-136.361944 59.450556)
Derby Line,Vermont,209,US-Canada Border,2020-06-01,Personal Vehicle Passengers,2464,45.006,-72.099,POINT (-72.099279 45.005739)
Columbus,New Mexico,2406,US-Mexico Border,2020-06-01,Trucks,1611,31.784,-107.628,POINT (-107.627948 31.783742)
Del Bonita,Montana,3322,US-Canada Border,2020-06-01,Truck Containers Empty,15,48.999,-112.788,POINT (-112.78825 48.998555)
Detroit,Michigan,3801,US-Canada Border,2020-06-01,Truck Containers Loaded,90663,42.332,-83.048,POINT (-83.047924 42.331685)
Progreso,Texas,2309,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,113848,26.062,-97.95,POINT (-97.949958 26.062133)
Nogales,Arizona,2604,US-Mexico Border,2020-06-01,Personal Vehicles,127215,31.333,-110.943,POINT (-110.942516 31.332839)
Grand Portage,Minnesota,3613,US-Canada Border,2020-06-01,Truck Containers Loaded,540,48.001,-89.585,POINT (-89.58515 48.001427)
Douglas,Arizona,2601,US-Mexico Border,2020-06-01,Trucks,2211,31.334,-109.56,POINT (-109.560344 31.334043)
Vanceboro,Maine,105,US-Canada Border,2020-06-01,Train Passengers,52,45.569,-67.429,POINT (-67.428541 45.568761)
El Paso,Texas,2402,US-Mexico Border,2020-06-01,Trains,82,31.764,-106.451,POINT (-106.451188 31.764363)
Trout River,New York,715,US-Canada Border,2020-06-01,Personal Vehicle Passengers,916,44.992,-74.308,POINT (-74.308172 44.992058)
Oroville,Washington,3019,US-Canada Border,2020-06-01,Truck Containers Empty,858,49,-119.462,POINT (-119.461833 49.000083)
Jackman,Maine,104,US-Canada Border,2020-06-01,Trucks,4565,45.806,-70.397,POINT (-70.396722 45.805661)
Naco,Arizona,2603,US-Mexico Border,2020-06-01,Personal Vehicles,16016,31.334,-109.948,POINT (-109.948413 31.334084)
Champlain Rouses Point,New York,712,US-Canada Border,2020-06-01,Personal Vehicle Passengers,6188,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Laurier,Washington,3016,US-Canada Border,2020-06-01,Truck Containers Empty,248,49,-118.224,POINT (-118.223777 49.000083)
Sarles,North Dakota,3409,US-Canada Border,2020-06-01,Personal Vehicle Passengers,35,49,-98.938,POINT (-98.938361 49.000027)
Northgate,North Dakota,3406,US-Canada Border,2020-06-01,Train Passengers,45,48.999,-102.275,POINT (-102.27475 48.998833)
Buffalo Niagara Falls,New York,901,US-Canada Border,2020-06-01,Personal Vehicles,21563,43.095,-79.056,POINT (-79.055847 43.09549)
Baudette,Minnesota,3424,US-Canada Border,2020-06-01,Truck Containers Empty,240,48.719,-94.59,POINT (-94.590467 48.719109)
Roosville,Montana,3318,US-Canada Border,2020-06-01,Personal Vehicle Passengers,538,49,-115.056,POINT (-115.056027 48.999638)
Naco,Arizona,2603,US-Mexico Border,2020-06-01,Pedestrians,4115,31.334,-109.948,POINT (-109.948413 31.334084)
Westhope,North Dakota,3419,US-Canada Border,2020-06-01,Trucks,196,49,-101.017,POINT (-101.017277 48.999611)
Laurier,Washington,3016,US-Canada Border,2020-06-01,Rail Containers Loaded,138,49,-118.224,POINT (-118.223777 49.000083)
El Paso,Texas,2402,US-Mexico Border,2020-06-01,Buses,476,31.764,-106.451,POINT (-106.451188 31.764363)
Otay Mesa,California,2506,US-Mexico Border,2020-06-01,Personal Vehicles,363081,32.55,-116.939,POINT (-116.938538 32.55033)
Brownsville,Texas,2301,US-Mexico Border,2020-06-01,Pedestrians,88932,25.952,-97.401,POINT (-97.40067 25.95155)
Santa Teresa,New Mexico,2408,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,50174,31.784,-106.679,POINT (-106.679437 31.783939)
Pembina,North Dakota,3401,US-Canada Border,2020-06-01,Truck Containers Empty,3604,49,-97.237,POINT (-97.237036 49.000453)
El Paso,Texas,2402,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,581467,31.764,-106.451,POINT (-106.451188 31.764363)
Porthill,Idaho,3308,US-Canada Border,2020-06-01,Truck Containers Empty,227,49,-116.499,POINT (-116.49925 48.999861)
Turner,Montana,3306,US-Canada Border,2020-06-01,Personal Vehicles,98,49,-108.388,POINT (-108.387916 48.999527)
Vanceboro,Maine,105,US-Canada Border,2020-06-01,Rail Containers Loaded,1004,45.569,-67.429,POINT (-67.428541 45.568761)
Fortuna,North Dakota,3417,US-Canada Border,2020-06-01,Personal Vehicles,99,49,-103.809,POINT (-103.80925 48.999555)
Buffalo Niagara Falls,New York,901,US-Canada Border,2020-06-01,Trucks,70170,43.095,-79.056,POINT (-79.055847 43.09549)
Jackman,Maine,104,US-Canada Border,2020-06-01,Rail Containers Loaded,395,45.806,-70.397,POINT (-70.396722 45.805661)
San Ysidro,California,2504,US-Mexico Border,2020-06-01,Personal Vehicle Passengers,1300390,32.543,-117.029,POINT (-117.028761 32.542528)
Alcan,Alaska,3104,US-Canada Border,2020-06-01,Truck Containers Empty,453,62.615,-141.001,POINT (-141.001444 62.614961)
Jackman,Maine,104,US-Canada Border,2020-06-01,Truck Containers Loaded,1517,45.806,-70.397,POINT (-70.396722 45.805661)
Van Buren,Maine,108,US-Canada Border,2020-06-01,Truck Containers Empty,324,47.16,-67.931,POINT (-67.930799 47.159645)
Brownsville,Texas,2301,US-Mexico Border,2020-06-01,Truck Containers Loaded,10086,25.952,-97.401,POINT (-97.40067 25.95155)
Otay Mesa,California,2506,US-Mexico Border,2020-06-01,Bus Passengers,1995,32.55,-116.939,POINT (-116.938538 32.55033)
International Falls,Minnesota,3604,US-Canada Border,2020-06-01,Train Passengers,482,48.608,-93.401,POINT (-93.401355 48.6078)
Fort Kent,Maine,110,US-Canada Border,2020-06-01,Pedestrians,2,47.249,-68.604,POINT (-68.603918 47.249206)
Hidalgo,Texas,2305,US-Mexico Border,2020-06-01,Buses,392,26.095,-98.271,POINT (-98.271092 26.095032)
Detroit,Michigan,3801,US-Canada Border,2020-06-01,Rail Containers Empty,3608,42.332,-83.048,POINT (-83.047924 42.331685)
Douglas,Arizona,2601,US-Mexico Border,2020-06-01,Truck Containers Empty,829,31.334,-109.56,POINT (-109.560344 31.334043)
Norton,Vermont,211,US-Canada Border,2020-06-01,Rail Containers Loaded,503,45.011,-71.793,POINT (-71.793219 45.010771)
Roseau,Minnesota,3426,US-Canada Border,2020-06-01,Truck Containers Loaded,168,49,-95.766,POINT (-95.766469 48.999538)
Richford,Vermont,203,US-Canada Border,2020-06-01,Rail Containers Empty,18,45.012,-72.589,POINT (-72.588559 45.01174)
Raymond,Montana,3301,US-Canada Border,2020-06-01,Truck Containers Loaded,748,48.999,-104.574,POINT (-104.574333 48.999194)
Ogdensburg,New York,701,US-Canada Border,2020-06-01,Personal Vehicles,1239,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Grand Portage,Minnesota,3613,US-Canada Border,2020-06-01,Personal Vehicles,330,48.001,-89.585,POINT (-89.58515 48.001427)
Highgate Springs,Vermont,212,US-Canada Border,2020-06-01,Rail Containers Empty,83,45.015,-73.085,POINT (-73.085037 45.015414)
Norton,Vermont,211,US-Canada Border,2020-06-01,Truck Containers Loaded,432,45.011,-71.793,POINT (-71.793219 45.010771)
Presidio,Texas,2403,US-Mexico Border,2020-06-01,Truck Containers Empty,267,29.562,-104.395,POINT (-104.394907 29.561827)
Alexandria Bay,New York,708,US-Canada Border,2020-06-01,Personal Vehicles,1829,44.347,-75.984,POINT (-75.983592 44.347229)
Presidio,Texas,2403,US-Mexico Border,2020-06-01,Bus Passengers,80,29.562,-104.395,POINT (-104.394907 29.561827)
Northgate,North Dakota,3406,US-Canada Border,2020-06-01,Truck Containers Empty,628,48.999,-102.275,POINT (-102.27475 48.998833)
Derby Line,Vermont,209,US-Canada Border,2020-06-01,Personal Vehicles,2191,45.006,-72.099,POINT (-72.099279 45.005739)
Kenneth G Ward,Washington,3023,US-Canada Border,2020-06-01,Truck Containers Empty,3545,49.002,-122.485,POINT (-122.485027 49.002277)
Detroit,Michigan,3801,US-Canada Border,2020-06-01,Truck Containers Empty,28118,42.332,-83.048,POINT (-83.047924 42.331685)
Point Roberts,Washington,3017,US-Canada Border,2020-06-01,Personal Vehicle Passengers,7402,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Eastport,Maine,103,US-Canada Border,2020-06-01,Truck Containers Empty,61,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Sweetgrass,Montana,3310,US-Canada Border,2020-06-01,Trains,28,48.998,-111.96,POINT (-111.959611 48.998388)
Sherwood,North Dakota,3414,US-Canada Border,2020-06-01,Trucks,629,48.999,-101.628,POINT (-101.627527 48.999305)
Laredo,Texas,2304,US-Mexico Border,2020-06-01,Trucks,190004,27.5,-99.507,POINT (-99.507412 27.499561)
San Luis,Arizona,2608,US-Mexico Border,2020-06-01,Truck Containers Loaded,1670,32.485,-114.782,POINT (-114.7822222 32.485)
Northgate,North Dakota,3406,US-Canada Border,2020-06-01,Rail Containers Loaded,592,48.999,-102.275,POINT (-102.27475 48.998833)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2020-06-01,Trains,31,46.509,-84.361,POINT (-84.360833 46.508611)
Vanceboro,Maine,105,US-Canada Border,2020-06-01,Trucks,51,45.569,-67.429,POINT (-67.428541 45.568761)
Alexandria Bay,New York,708,US-Canada Border,2020-06-01,Trucks,14737,44.347,-75.984,POINT (-75.983592 44.347229)
Antler,North Dakota,3413,US-Canada Border,2020-06-01,Personal Vehicle Passengers,164,48.999,-101.296,POINT (-101.296055 48.999472)
Eagle Pass,Texas,2303,US-Mexico Border,2020-06-01,Rail Containers Loaded,11832,28.705,-100.512,POINT (-100.511977 28.705483)
Bridgewater,Maine,127,US-Canada Border,2020-06-01,Truck Containers Empty,270,46.45,-67.785,POINT (-67.78484 46.450335)
Richford,Vermont,203,US-Canada Border,2020-06-01,Train Passengers,20,45.012,-72.589,POINT (-72.588559 45.01174)
Scobey,Montana,3309,US-Canada Border,2020-06-01,Truck Containers Empty,32,49,-105.408,POINT (-105.407638 48.999527)
Sweetgrass,Montana,3310,US-Canada Border,2020-06-01,Rail Containers Empty,770,48.998,-111.96,POINT (-111.959611 48.998388)
Massena,New York,704,US-Canada Border,2020-06-01,Personal Vehicle Passengers,64681,44.991,-74.74,POINT (-74.739722 44.990556)
Derby Line,Vermont,209,US-Canada Border,2020-06-01,Trucks,7491,45.006,-72.099,POINT (-72.099279 45.005739)
Jackman,Maine,104,US-Canada Border,2020-06-01,Rail Containers Empty,835,45.806,-70.397,POINT (-70.396722 45.805661)
Santa Teresa,New Mexico,2408,US-Mexico Border,2020-06-01,Truck Containers Loaded,7271,31.784,-106.679,POINT (-106.679437 31.783939)
Portal,North Dakota,3403,US-Canada Border,2020-06-01,Personal Vehicles,919,48.999,-102.552,POINT (-102.551944 48.998944)
Scobey,Montana,3309,US-Canada Border,2020-06-01,Truck Containers Loaded,29,49,-105.408,POINT (-105.407638 48.999527)
Scobey,Montana,3309,US-Canada Border,2020-06-01,Trucks,62,49,-105.408,POINT (-105.407638 48.999527)
Pembina,North Dakota,3401,US-Canada Border,2020-06-01,Trains,46,49,-97.237,POINT (-97.237036 49.000453)
Boquillas,Texas,2410,US-Mexico Border,2020-06-01,Pedestrians,13,29.19,-102.947,POINT (-102.946705 29.190074)
Westhope,North Dakota,3419,US-Canada Border,2020-06-01,Truck Containers Empty,115,49,-101.017,POINT (-101.017277 48.999611)
Andrade,California,2502,US-Mexico Border,2020-06-01,Personal Vehicles,17926,32.718,-114.728,POINT (-114.72832 32.718143)
Van Buren,Maine,108,US-Canada Border,2020-06-01,Trucks,1152,47.16,-67.931,POINT (-67.930799 47.159645)
Eastport,Idaho,3302,US-Canada Border,2020-06-01,Train Passengers,288,49.001,-116.181,POINT (-116.181027 49.000555)
San Ysidro,California,2504,US-Mexico Border,2020-06-01,Personal Vehicles,878800,32.543,-117.029,POINT (-117.028761 32.542528)
Neche,North Dakota,3404,US-Canada Border,2020-06-01,Trucks,526,49.001,-97.557,POINT (-97.557333 49.000527)
Fort Kent,Maine,110,US-Canada Border,2020-06-01,Truck Containers Empty,681,47.249,-68.604,POINT (-68.603918 47.249206)
Carbury,North Dakota,3421,US-Canada Border,2020-06-01,Truck Containers Loaded,156,48.999,-100.556,POINT (-100.555805 48.999416)
Boundary,Washington,3015,US-Canada Border,2020-06-01,Personal Vehicle Passengers,156,49.001,-117.628,POINT (-117.627583 49.00075)
Buffalo Niagara Falls,New York,901,US-Canada Border,2020-06-01,Pedestrians,417,43.095,-79.056,POINT (-79.055847 43.09549)
Buffalo Niagara Falls,New York,901,US-Canada Border,2020-06-01,Rail Containers Empty,1989,43.095,-79.056,POINT (-79.055847 43.09549)
Limestone,Maine,118,US-Canada Border,2020-06-01,Personal Vehicles,167,46.925,-67.79,POINT (-67.789597 46.924555)
St John,North Dakota,3405,US-Canada Border,2020-06-01,Personal Vehicle Passengers,94,48.999,-99.659,POINT (-99.659111 48.999277)
Fort Kent,Maine,110,US-Canada Border,2020-06-01,Personal Vehicle Passengers,1131,47.249,-68.604,POINT (-68.603918 47.249206)
Alcan,Alaska,3104,US-Canada Border,2020-06-01,Personal Vehicles,2189,62.615,-141.001,POINT (-141.001444 62.614961)
Richford,Vermont,203,US-Canada Border,2020-06-01,Trucks,315,45.012,-72.589,POINT (-72.588559 45.01174)
Calexico East,California,2507,US-Mexico Border,2020-06-01,Personal Vehicles,97353,32.673,-115.388,POINT (-115.388018 32.673389)
International Falls,Minnesota,3604,US-Canada Border,2020-06-01,Personal Vehicles,1434,48.608,-93.401,POINT (-93.401355 48.6078)
Hannah,North Dakota,3408,US-Canada Border,2020-06-01,Personal Vehicles,5,49,-98.694,POINT (-98.693777 49.000138)
Boundary,Washington,3015,US-Canada Border,2020-06-01,Trains,26,49.001,-117.628,POINT (-117.627583 49.00075)
Del Bonita,Montana,3322,US-Canada Border,2020-06-01,Personal Vehicle Passengers,136,48.999,-112.788,POINT (-112.78825 48.998555)
Ferry,Washington,3013,US-Canada Border,2020-06-01,Truck Containers Empty,1,49,-118.761,POINT (-118.761166 49.000083)
Otay Mesa,California,2506,US-Mexico Border,2020-06-01,Trains,16,32.55,-116.939,POINT (-116.938538 32.55033)
Nogales,Arizona,2604,US-Mexico Border,2020-06-01,Rail Containers Loaded,2081,31.333,-110.943,POINT (-110.942516 31.332839)
Van Buren,Maine,108,US-Canada Border,2020-06-01,Trains,29,47.16,-67.931,POINT (-67.930799 47.159645)
Roseau,Minnesota,3426,US-Canada Border,2020-06-01,Personal Vehicle Passengers,675,49,-95.766,POINT (-95.766469 48.999538)
Vanceboro,Maine,105,US-Canada Border,2020-06-01,Personal Vehicles,200,45.569,-67.429,POINT (-67.428541 45.568761)
Norton,Vermont,211,US-Canada Border,2020-06-01,Train Passengers,26,45.011,-71.793,POINT (-71.793219 45.010771)
